Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts	Hit_Dissimilarity	Hit_Similarity	Query_CommonName	DB_CommonName	List_Index
mPanPan1	mPanPan1_numt627	NUMT_3098bp_71%	-::chr7_pat_hsa8:83315157-83318255	mPonPyg2	+::chr7_hap1_hsa8:79678961-79683046	1	0.4402838962310328	0.5597161037689672	Bonobo	Borang	0
mPanPan1	mPanPan1_numt627	NUMT_3098bp_71%	-::chr7_pat_hsa8:83315157-83318255	mSymSyn1	+::chr11_hap1:15622820-15626898	1	1.0	0.0	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt627	NUMT_3098bp_71%	-::chr7_pat_hsa8:83315157-83318255	CHM13	+::NC_060932.1:68006751-68010826	1	0.21047479197258934	0.7895252080274107	Bonobo	Human	0
mPanPan1	mPanPan1_numt628	NUMT_2895bp_75%	-::chr7_pat_hsa8:83318567-83321462	mGorGor1	+::chr7_pat_hsa8:52798183-52802090	1	1.0	0.0	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt628	NUMT_2895bp_75%	-::chr7_pat_hsa8:83318567-83321462	mPanPan1	+::chr7_pat_hsa8:83318067-83321962	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt628	NUMT_2895bp_75%	-::chr7_pat_hsa8:83318567-83321462	mPanTro3	+::chr7_hap1_hsa8:76245386-76249281	1	0.02343548802472315	0.9765645119752768	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt628	NUMT_2895bp_75%	-::chr7_pat_hsa8:83318567-83321462	mPonAbe1	+::chr7_hap1_hsa8:82704619-82708527	1	0.4213237187741437	0.5786762812258563	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt628	NUMT_2895bp_75%	-::chr7_pat_hsa8:83318567-83321462	mPonPyg2	+::chr7_hap1_hsa8:79682354-79686265	1	0.425959309812001	0.574040690187999	Bonobo	Borang	0
mPanPan1	mPanPan1_numt628	NUMT_2895bp_75%	-::chr7_pat_hsa8:83318567-83321462	mSymSyn1	+::chr11_hap1:15619564-15623501	1	1.0	0.0	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt628	NUMT_2895bp_75%	-::chr7_pat_hsa8:83318567-83321462	CHM13	+::NC_060932.1:68010136-68014036	1	0.2644862219933041	0.7355137780066958	Bonobo	Human	0
mPanPan1	mPanPan1_numt629	NUMT_1360bp_74%,NUMT_495bp_75%,NUMT_864bp_74%	-::chr7_pat_hsa8:83321472-83322832	mGorGor1	+::chr7_pat_hsa8:52796813-52799185	1	1.0	0.0	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt629	NUMT_1360bp_74%,NUMT_495bp_75%,NUMT_864bp_74%	-::chr7_pat_hsa8:83321472-83322832	mPanPan1	+::chr7_pat_hsa8:83320972-83323332	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt629	NUMT_1360bp_74%,NUMT_495bp_75%,NUMT_864bp_74%	-::chr7_pat_hsa8:83321472-83322832	mPanTro3	+::chr7_hap1_hsa8:76248291-76250651	1	0.05664395229982965	0.9433560477001705	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt629	NUMT_1360bp_74%,NUMT_495bp_75%,NUMT_864bp_74%	-::chr7_pat_hsa8:83321472-83322832	mPonAbe1	+::chr7_hap1_hsa8:82707524-82709900	1	0.3343270868824532	0.6656729131175468	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt629	NUMT_1360bp_74%,NUMT_495bp_75%,NUMT_864bp_74%	-::chr7_pat_hsa8:83321472-83322832	mPonPyg2	+::chr7_hap1_hsa8:79685262-79687638	1	0.3266609880749574	0.6733390119250426	Bonobo	Borang	0
mPanPan1	mPanPan1_numt629	NUMT_1360bp_74%,NUMT_495bp_75%,NUMT_864bp_74%	-::chr7_pat_hsa8:83321472-83322832	mSymSyn1	+::chr11_hap1:15618217-15620605	1	1.0	0.0	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt629	NUMT_1360bp_74%,NUMT_495bp_75%,NUMT_864bp_74%	-::chr7_pat_hsa8:83321472-83322832	CHM13	+::NC_060932.1:68013040-68015401	1	0.22359454855195912	0.7764054514480409	Bonobo	Human	0
mPanPan1	mPanPan1_numt630	NUMT_385bp_74%	-::chr7_pat_hsa8:84830612-84830997	mGorGor1	+::chr7_pat_hsa8:51283155-51284541	1	1.0	0.0	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt630	NUMT_385bp_74%	-::chr7_pat_hsa8:84830612-84830997	mPanPan1	+::chr7_pat_hsa8:84830112-84831497	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt630	NUMT_385bp_74%	-::chr7_pat_hsa8:84830612-84830997	mPanTro3	+::chr7_hap1_hsa8:77747632-77749017	1	0.07137654770575383	0.928623452294246	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt630	NUMT_385bp_74%	-::chr7_pat_hsa8:84830612-84830997	mPonAbe1	+::chr7_hap1_hsa8:84226206-84227590	1	0.3437727603787327	0.6562272396212673	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt630	NUMT_385bp_74%	-::chr7_pat_hsa8:84830612-84830997	mPonPyg2	+::chr7_hap1_hsa8:81222935-81224319	1	0.3576110706482156	0.6423889293517844	Bonobo	Borang	0
mPanPan1	mPanPan1_numt630	NUMT_385bp_74%	-::chr7_pat_hsa8:84830612-84830997	mSymSyn1	+::chr11_hap1:14136208-14137592	1	1.0	0.0	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt630	NUMT_385bp_74%	-::chr7_pat_hsa8:84830612-84830997	CHM13	+::NC_060932.1:69531025-69532410	1	0.14202476329206118	0.8579752367079388	Bonobo	Human	0
mPanPan1	mPanPan1_numt631	NUMT_145bp_91%	+::chr7_pat_hsa8:88730384-88730529	mGorGor1	+::chr7_pat_hsa8:47405912-47407059	1	1.0	0.0	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt631	NUMT_145bp_91%	+::chr7_pat_hsa8:88730384-88730529	mPanPan1	+::chr7_pat_hsa8:88729884-88731029	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt631	NUMT_145bp_91%	+::chr7_pat_hsa8:88730384-88730529	mPanTro3	+::chr7_hap1_hsa8:81637034-81638180	1	0.05030891438658429	0.9496910856134158	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt631	NUMT_145bp_91%	+::chr7_pat_hsa8:88730384-88730529	CHM13	+::NC_060932.1:73414248-73415392	1	0.12533097969991175	0.8746690203000882	Bonobo	Human	0
mPanPan1	mPanPan1_numt632	NUMT_41bp_93%	+::chr7_pat_hsa8:89928172-89928213	mPanPan1	+::chr7_pat_hsa8:89927672-89928713	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt632	NUMT_41bp_93%	+::chr7_pat_hsa8:89928172-89928213	CHM13	+::NC_060932.1:74613807-74614842	1	0.11953352769679303	0.8804664723032071	Bonobo	Human	0
mPanPan1	mPanPan1_numt633	NUMT_392bp_83%	+::chr7_pat_hsa8:91930469-91930861	mGorGor1	+::chr7_pat_hsa8:44182157-44183548	1	0.9528985507246376	0.04710144927536231	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt633	NUMT_392bp_83%	+::chr7_pat_hsa8:91930469-91930861	mPanPan1	+::chr7_pat_hsa8:91929969-91931361	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt633	NUMT_392bp_83%	+::chr7_pat_hsa8:91930469-91930861	mPanTro3	+::chr7_hap1_hsa8:84840429-84841821	1	0.03043478260869565	0.9695652173913044	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt633	NUMT_392bp_83%	+::chr7_pat_hsa8:91930469-91930861	mPonAbe1	+::chr7_hap1_hsa8:91414422-91415809	1	0.4985507246376812	0.5014492753623188	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt633	NUMT_392bp_83%	+::chr7_pat_hsa8:91930469-91930861	mPonPyg2	+::chr7_hap1_hsa8:88397720-88399109	1	0.5260869565217391	0.4739130434782609	Bonobo	Borang	0
mPanPan1	mPanPan1_numt633	NUMT_392bp_83%	+::chr7_pat_hsa8:91930469-91930861	mSymSyn1	+::chr7_hap1:74557571-74558972	1	0.4384057971014493	0.5615942028985508	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt633	NUMT_392bp_83%	+::chr7_pat_hsa8:91930469-91930861	CHM13	+::NC_060932.1:76630872-76632264	1	0.12681159420289856	0.8731884057971014	Bonobo	Human	0
mPanPan1	mPanPan1_numt634	NUMT_212bp_88%	-::chr7_pat_hsa8:92380103-92380315	mPanPan1	+::chr7_pat_hsa8:92379603-92380815	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt634	NUMT_212bp_88%	-::chr7_pat_hsa8:92380103-92380315	mPonAbe1	+::chr7_hap1_hsa8:91856399-91857475	1	0.5383333333333333	0.4616666666666666	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt634	NUMT_212bp_88%	-::chr7_pat_hsa8:92380103-92380315	mPonPyg2	+::chr7_hap1_hsa8:88834146-88835223	1	0.5333333333333333	0.4666666666666667	Bonobo	Borang	0
mPanPan1	mPanPan1_numt635	NUMT_107bp_94%	+::chr7_pat_hsa8:96501503-96501610	mPanPan1	+::chr7_pat_hsa8:96501003-96502110	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt636	NUMT_61bp_81%	-::chr7_pat_hsa8:106349407-106349468	mGorGor1	+::chr7_pat_hsa8:94819905-94820968	1	0.1773117254528122	0.8226882745471877	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt636	NUMT_61bp_81%	-::chr7_pat_hsa8:106349407-106349468	mPanPan1	+::chr7_pat_hsa8:106348907-106349968	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt636	NUMT_61bp_81%	-::chr7_pat_hsa8:106349407-106349468	mPanTro3	+::chr7_hap1_hsa8:99206186-99207247	1	0.05338417540514776	0.9466158245948524	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt636	NUMT_61bp_81%	-::chr7_pat_hsa8:106349407-106349468	mPonAbe1	+::chr7_hap1_hsa8:104756275-104757343	1	0.3860819828408008	0.6139180171591992	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt636	NUMT_61bp_81%	-::chr7_pat_hsa8:106349407-106349468	mPonPyg2	+::chr7_hap1_hsa8:101238942-101240010	1	0.3651096282173499	0.6348903717826502	Bonobo	Borang	0
mPanPan1	mPanPan1_numt636	NUMT_61bp_81%	-::chr7_pat_hsa8:106349407-106349468	mSymSyn1	+::chr7_hap1:87524918-87525989	1	0.3546234509056244	0.6453765490943756	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt636	NUMT_61bp_81%	-::chr7_pat_hsa8:106349407-106349468	CHM13	+::NC_060932.1:90062187-90063252	1	0.18875119161105816	0.8112488083889419	Bonobo	Human	0
mPanPan1	mPanPan1_numt637	NUMT_118bp_81%	-::chr7_pat_hsa8:115249676-115249794	mGorGor1	+::chr7_pat_hsa8:103740689-103741819	1	0.3164556962025317	0.6835443037974683	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt637	NUMT_118bp_81%	-::chr7_pat_hsa8:115249676-115249794	mPanPan1	+::chr7_pat_hsa8:115249176-115250294	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt637	NUMT_118bp_81%	-::chr7_pat_hsa8:115249676-115249794	mPanTro3	+::chr7_hap1_hsa8:108152057-108153177	1	0.0406871609403255	0.9593128390596743	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt637	NUMT_118bp_81%	-::chr7_pat_hsa8:115249676-115249794	mPonAbe1	+::chr7_hap1_hsa8:113821750-113822880	1	0.3508137432188065	0.6491862567811935	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt637	NUMT_118bp_81%	-::chr7_pat_hsa8:115249676-115249794	mPonPyg2	+::chr7_hap1_hsa8:110305455-110306585	1	0.3508137432188065	0.6491862567811935	Bonobo	Borang	0
mPanPan1	mPanPan1_numt637	NUMT_118bp_81%	-::chr7_pat_hsa8:115249676-115249794	mSymSyn1	+::chr7_hap1:96594870-96596002	1	0.4746835443037974	0.5253164556962026	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt637	NUMT_118bp_81%	-::chr7_pat_hsa8:115249676-115249794	CHM13	+::NC_060932.1:99033019-99034137	1	0.1853526220614828	0.8146473779385172	Bonobo	Human	0
mPanPan1	mPanPan1_numt638	NUMT_121bp_73%	+::chr7_pat_hsa8:120448220-120448341	mGorGor1	+::chr7_pat_hsa8:108917950-108919070	1	0.12804328223624886	0.8719567177637512	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt638	NUMT_121bp_73%	+::chr7_pat_hsa8:120448220-120448341	mPanPan1	+::chr7_pat_hsa8:120447720-120448841	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt638	NUMT_121bp_73%	+::chr7_pat_hsa8:120448220-120448341	mPanTro3	+::chr7_hap1_hsa8:113337081-113338201	1	0.0009017132551848512	0.9990982867448152	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt638	NUMT_121bp_73%	+::chr7_pat_hsa8:120448220-120448341	mPonAbe1	+::chr7_hap1_hsa8:119051118-119052229	1	0.3381424706943192	0.6618575293056808	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt638	NUMT_121bp_73%	+::chr7_pat_hsa8:120448220-120448341	mPonPyg2	+::chr7_hap1_hsa8:115538125-115539238	1	0.3309287646528404	0.6690712353471596	Bonobo	Borang	0
mPanPan1	mPanPan1_numt638	NUMT_121bp_73%	+::chr7_pat_hsa8:120448220-120448341	mSymSyn1	+::chr7_hap1:101827940-101829050	1	0.3606853020739405	0.6393146979260595	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt638	NUMT_121bp_73%	+::chr7_pat_hsa8:120448220-120448341	CHM13	+::NC_060932.1:104209400-104210522	1	0.1550946798917944	0.8449053201082056	Bonobo	Human	0
mPanPan1	mPanPan1_numt639	NUMT_1680bp_67%,NUMT_1681bp_67%	+::chr7_pat_hsa8:120448938-120450619	mGorGor1	+::chr7_pat_hsa8:108918667-108921348	1	0.1809666541775946	0.8190333458224054	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt639	NUMT_1680bp_67%,NUMT_1681bp_67%	+::chr7_pat_hsa8:120448938-120450619	mPanPan1	+::chr7_pat_hsa8:120448438-120451119	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt639	NUMT_1680bp_67%,NUMT_1681bp_67%	+::chr7_pat_hsa8:120448938-120450619	mPanTro3	+::chr7_hap1_hsa8:113337798-113340477	1	0.05133008617459723	0.9486699138254028	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt639	NUMT_1680bp_67%,NUMT_1681bp_67%	+::chr7_pat_hsa8:120448938-120450619	mPonAbe1	+::chr7_hap1_hsa8:119051825-119054505	1	0.3668040464593481	0.633195953540652	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt639	NUMT_1680bp_67%,NUMT_1681bp_67%	+::chr7_pat_hsa8:120448938-120450619	mPonPyg2	+::chr7_hap1_hsa8:115538834-115541519	1	0.3735481453727988	0.6264518546272012	Bonobo	Borang	0
mPanPan1	mPanPan1_numt639	NUMT_1680bp_67%,NUMT_1681bp_67%	+::chr7_pat_hsa8:120448938-120450619	mSymSyn1	+::chr7_hap1:101828646-101831322	1	0.36418134132633945	0.6358186586736605	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt639	NUMT_1680bp_67%,NUMT_1681bp_67%	+::chr7_pat_hsa8:120448938-120450619	CHM13	+::NC_060932.1:104210119-104212803	1	0.16035968527538405	0.839640314724616	Bonobo	Human	0
mPanPan1	mPanPan1_numt640	NUMT_1935bp_69%	+::chr7_pat_hsa8:120450983-120452918	mGorGor1	+::chr7_pat_hsa8:108920711-108923644	1	0.2418747861785837	0.7581252138214163	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt640	NUMT_1935bp_69%	+::chr7_pat_hsa8:120450983-120452918	mPanPan1	+::chr7_pat_hsa8:120450483-120453418	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt640	NUMT_1935bp_69%	+::chr7_pat_hsa8:120450983-120452918	mPanTro3	+::chr7_hap1_hsa8:113339842-113342776	1	0.03318508381799521	0.9668149161820048	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt640	NUMT_1935bp_69%	+::chr7_pat_hsa8:120450983-120452918	mPonAbe1	+::chr7_hap1_hsa8:119053871-119056796	1	0.3992473486144372	0.6007526513855628	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt640	NUMT_1935bp_69%	+::chr7_pat_hsa8:120450983-120452918	mPonPyg2	+::chr7_hap1_hsa8:115540885-115543810	1	0.3917208347588094	0.6082791652411905	Bonobo	Borang	0
mPanPan1	mPanPan1_numt640	NUMT_1935bp_69%	+::chr7_pat_hsa8:120450983-120452918	mSymSyn1	+::chr7_hap1:101830686-101833631	1	0.42901128977078345	0.5709887102292166	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt640	NUMT_1935bp_69%	+::chr7_pat_hsa8:120450983-120452918	CHM13	+::NC_060932.1:104212167-104215096	1	0.20800547382825865	0.7919945261717414	Bonobo	Human	0
mPanPan1	mPanPan1_numt641	NUMT_932bp_65%	+::chr7_pat_hsa8:120453259-120454191	mGorGor1	+::chr7_pat_hsa8:108922988-108924914	1	0.2520833333333333	0.7479166666666667	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt641	NUMT_932bp_65%	+::chr7_pat_hsa8:120453259-120454191	mPanPan1	+::chr7_pat_hsa8:120452759-120454691	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt641	NUMT_932bp_65%	+::chr7_pat_hsa8:120453259-120454191	mPanTro3	+::chr7_hap1_hsa8:113342117-113344048	1	0.059375	0.940625	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt641	NUMT_932bp_65%	+::chr7_pat_hsa8:120453259-120454191	mPonAbe1	+::chr7_hap1_hsa8:119056142-119058051	1	0.42291666666666666	0.5770833333333334	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt641	NUMT_932bp_65%	+::chr7_pat_hsa8:120453259-120454191	mPonPyg2	+::chr7_hap1_hsa8:115543154-115545067	1	0.42552083333333335	0.5744791666666667	Bonobo	Borang	0
mPanPan1	mPanPan1_numt641	NUMT_932bp_65%	+::chr7_pat_hsa8:120453259-120454191	mSymSyn1	+::chr7_hap1:101832967-101834900	1	0.4833333333333333	0.5166666666666666	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt641	NUMT_932bp_65%	+::chr7_pat_hsa8:120453259-120454191	CHM13	+::NC_060932.1:104214444-104216371	1	0.20729166666666668	0.7927083333333333	Bonobo	Human	0
mPanPan1	mPanPan1_numt642	NUMT_513bp_73%	+::chr7_pat_hsa8:120454673-120455186	mGorGor1	+::chr7_pat_hsa8:108924399-108925903	1	0.23584277148567626	0.7641572285143238	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt642	NUMT_513bp_73%	+::chr7_pat_hsa8:120454673-120455186	mPanPan1	+::chr7_pat_hsa8:120454173-120455686	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt642	NUMT_513bp_73%	+::chr7_pat_hsa8:120454673-120455186	mPanTro3	+::chr7_hap1_hsa8:113343531-113345032	1	0.04796802131912058	0.9520319786808794	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt642	NUMT_513bp_73%	+::chr7_pat_hsa8:120454673-120455186	mPonAbe1	+::chr7_hap1_hsa8:119057544-119059079	1	0.46369087275149895	0.536309127248501	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt642	NUMT_513bp_73%	+::chr7_pat_hsa8:120454673-120455186	mPonPyg2	+::chr7_hap1_hsa8:115544560-115546088	1	0.44370419720186544	0.5562958027981346	Bonobo	Borang	0
mPanPan1	mPanPan1_numt642	NUMT_513bp_73%	+::chr7_pat_hsa8:120454673-120455186	mSymSyn1	+::chr7_hap1:101834384-101835906	1	0.4876748834110593	0.5123251165889406	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt642	NUMT_513bp_73%	+::chr7_pat_hsa8:120454673-120455186	CHM13	+::NC_060932.1:104215854-104217388	1	0.2298467688207861	0.7701532311792139	Bonobo	Human	0
mPanPan1	mPanPan1_numt643	NUMT_1210bp_70%	+::chr7_pat_hsa8:120455658-120456868	mGorGor1	+::chr7_pat_hsa8:108925379-108927622	1	0.19654231119199272	0.8034576888080073	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt643	NUMT_1210bp_70%	+::chr7_pat_hsa8:120455658-120456868	mPanPan1	+::chr7_pat_hsa8:120455158-120457368	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt643	NUMT_1210bp_70%	+::chr7_pat_hsa8:120455658-120456868	mPanTro3	+::chr7_hap1_hsa8:113344516-113346711	1	0.04003639672429481	0.9599636032757052	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt643	NUMT_1210bp_70%	+::chr7_pat_hsa8:120455658-120456868	mPonPyg2	+::chr7_hap1_hsa8:115545544-115547784	1	0.4153776160145587	0.5846223839854413	Bonobo	Borang	0
mPanPan1	mPanPan1_numt643	NUMT_1210bp_70%	+::chr7_pat_hsa8:120455658-120456868	mSymSyn1	+::chr7_hap1:101835366-101837356	1	0.4927206551410373	0.5072793448589628	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt643	NUMT_1210bp_70%	+::chr7_pat_hsa8:120455658-120456868	CHM13	+::NC_060932.1:104216840-104219084	1	0.1969972702456779	0.8030027297543221	Bonobo	Human	0
mPanPan1	mPanPan1_numt644	NUMT_192bp_73%	+::chr7_pat_hsa8:120457351-120457543	mGorGor1	+::chr7_pat_hsa8:108927067-108928297	1	0.2745762711864407	0.7254237288135593	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt644	NUMT_192bp_73%	+::chr7_pat_hsa8:120457351-120457543	mPanPan1	+::chr7_pat_hsa8:120456851-120458043	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt644	NUMT_192bp_73%	+::chr7_pat_hsa8:120457351-120457543	mPanTro3	+::chr7_hap1_hsa8:113346197-113347386	1	0.002542372881355932	0.9974576271186439	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt644	NUMT_192bp_73%	+::chr7_pat_hsa8:120457351-120457543	mPonAbe1	+::chr7_hap1_hsa8:119060558-119061754	1	0.4194915254237288	0.5805084745762712	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt644	NUMT_192bp_73%	+::chr7_pat_hsa8:120457351-120457543	mPonPyg2	+::chr7_hap1_hsa8:115547258-115548449	1	0.4152542372881356	0.5847457627118644	Bonobo	Borang	0
mPanPan1	mPanPan1_numt645	NUMT_128bp_76%	+::chr7_pat_hsa8:127459237-127459365	mGorGor1	+::chr7_pat_hsa8:115896541-115897669	1	0.17562724014336914	0.8243727598566308	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt645	NUMT_128bp_76%	+::chr7_pat_hsa8:127459237-127459365	mPanPan1	+::chr7_pat_hsa8:127458737-127459865	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt645	NUMT_128bp_76%	+::chr7_pat_hsa8:127459237-127459365	mPanTro3	+::chr7_hap1_hsa8:120335570-120336698	1	0.0	1.0	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt645	NUMT_128bp_76%	+::chr7_pat_hsa8:127459237-127459365	mPonAbe1	+::chr7_hap1_hsa8:126166708-126167836	1	0.28225806451612906	0.717741935483871	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt645	NUMT_128bp_76%	+::chr7_pat_hsa8:127459237-127459365	mPonPyg2	+::chr7_hap1_hsa8:122655748-122656880	1	0.3019713261648745	0.6980286738351255	Bonobo	Borang	0
mPanPan1	mPanPan1_numt645	NUMT_128bp_76%	+::chr7_pat_hsa8:127459237-127459365	mSymSyn1	+::chr7_hap1:108888841-108889968	1	0.4086021505376344	0.5913978494623655	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt645	NUMT_128bp_76%	+::chr7_pat_hsa8:127459237-127459365	CHM13	+::NC_060932.1:111209707-111210835	1	0.1003584229390681	0.8996415770609318	Bonobo	Human	0
mPanPan1	mPanPan1_numt646	NUMT_2122bp_76%	-::chr7_pat_hsa8:128313957-128316079	mGorGor1	+::chr7_pat_hsa8:116757743-116760867	1	0.2678456591639871	0.7321543408360129	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt646	NUMT_2122bp_76%	-::chr7_pat_hsa8:128313957-128316079	mPanPan1	+::chr7_pat_hsa8:128313457-128316579	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt646	NUMT_2122bp_76%	-::chr7_pat_hsa8:128313957-128316079	mPanTro3	+::chr7_hap1_hsa8:121199034-121202157	1	0.033762057877813514	0.9662379421221864	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt646	NUMT_2122bp_76%	-::chr7_pat_hsa8:128313957-128316079	mPonAbe1	+::chr7_hap1_hsa8:127076673-127079799	1	0.4765273311897106	0.5234726688102893	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt646	NUMT_2122bp_76%	-::chr7_pat_hsa8:128313957-128316079	mPonPyg2	+::chr7_hap1_hsa8:123567977-123571105	1	0.4356913183279743	0.5643086816720257	Bonobo	Borang	0
mPanPan1	mPanPan1_numt646	NUMT_2122bp_76%	-::chr7_pat_hsa8:128313957-128316079	mSymSyn1	+::chr7_hap1:109781407-109784527	1	0.4842443729903537	0.5157556270096463	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt646	NUMT_2122bp_76%	-::chr7_pat_hsa8:128313957-128316079	CHM13	+::NC_060932.1:112061369-112064492	1	0.13665594855305466	0.8633440514469454	Bonobo	Human	0
mPanPan1	mPanPan1_numt647	NUMT_258bp_78%	-::chr7_pat_hsa8:128619895-128620153	mGorGor1	+::chr7_pat_hsa8:117077269-117078527	1	0.18298555377207065	0.8170144462279294	Bonobo	Gorilla	0
mPanPan1	mPanPan1_numt647	NUMT_258bp_78%	-::chr7_pat_hsa8:128619895-128620153	mPanPan1	+::chr7_pat_hsa8:128619395-128620653	1	0.0	1.0	Bonobo	Bonobo	0
mPanPan1	mPanPan1_numt647	NUMT_258bp_78%	-::chr7_pat_hsa8:128619895-128620153	mPanTro3	+::chr7_hap1_hsa8:121514002-121515260	1	0.0449438202247191	0.9550561797752808	Bonobo	Chimpanzee	0
mPanPan1	mPanPan1_numt647	NUMT_258bp_78%	-::chr7_pat_hsa8:128619895-128620153	mPonAbe1	+::chr7_hap1_hsa8:127390018-127391268	1	0.43097913322632425	0.5690208667736758	Bonobo	Sorang	0
mPanPan1	mPanPan1_numt647	NUMT_258bp_78%	-::chr7_pat_hsa8:128619895-128620153	mPonPyg2	+::chr7_hap1_hsa8:123880012-123881262	1	0.4149277688603532	0.5850722311396468	Bonobo	Borang	0
mPanPan1	mPanPan1_numt647	NUMT_258bp_78%	-::chr7_pat_hsa8:128619895-128620153	mSymSyn1	+::chr7_hap1:110063047-110064305	1	0.3828250401284109	0.6171749598715891	Bonobo	Siamang	0
mPanPan1	mPanPan1_numt647	NUMT_258bp_78%	-::chr7_pat_hsa8:128619895-128620153	CHM13	+::NC_060932.1:112376416-112377674	1	0.07865168539325842	0.9213483146067416	Bonobo	Human	0
