Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts	Hit_Dissimilarity	Hit_Similarity
mPanPan1	mPanPan1_numt81	NUMT_149bp_75%	-::chr12_mat_hsa2a:34458718-34458867	HG02572	['+::HG02572#1#CM088151.1:91962225-91963332', '+::HG02572#1#CM088158.1:40097099-40098272', '+::HG02572#1#CM088158.1:67313519-67314682', '+::HG02572#1#CM088159.1:38799235-38800379', '+::HG02572#1#CM088162.1:4553716-4554826', '+::HG02572#1#CM088162.1:5947983-5949058', '+::HG02572#1#JAHAOW020000002.1:887813-888948', '+::HG02572#1#JAHAOW020000012.1:10737494-10738616', '+::HG02572#1#JAHAOW020000012.1:4785845-4786916', '+::HG02572#1#JAHAOW020000036.1:1093625-1094760', '+::HG02572#1#JAHAOW020000036.1:9136753-9137804', '+::HG02572#1#JAHAOW020000041.1:11536572-11537677']	12	[0.420627802690583, 0.9965156794425087, 0.9965004374453194, 0.40891045434494927, 0.42678011643528885, 0.997270245677889, 0.44109831709477415, 0.36391982182628063, 0.9972652689152234, 0.4552701505757307, 0.9972401103955841, 0.38330341113105926]	[0.579372197309417, 0.0034843205574912606, 0.0034995625546806464, 0.5910895456550507, 0.5732198835647111, 0.0027297543221109777, 0.5589016829052258, 0.6360801781737193, 0.0027347310847766204, 0.5447298494242693, 0.002759889604415866, 0.6166965888689407]
mPanPan1	mPanPan1_numt81	NUMT_149bp_75%	-::chr12_mat_hsa2a:34458718-34458867	HG04184	['+::HG04184#1#CM086462.1:40030683-40031844', '+::HG04184#1#CM086462.1:42153698-42154863', '+::HG04184#1#CM086462.1:67884927-67886088', '+::HG04184#1#CM086462.1:70322890-70324057', '+::HG04184#1#CM086463.1:38845122-38846270', '+::HG04184#1#CM086463.1:42988457-42989583', '+::HG04184#1#JBHDSH010000013.1:989960-991089', '+::HG04184#1#JBHDSH010000015.1:6147426-6148497', '+::HG04184#1#JBHDSH010000015.1:779970-781103', '+::HG04184#1#JBHDSH010000016.1:10572022-10573144', '+::HG04184#1#JBHDSH010000017.1:2044828-2045935']	11	[0.9964973730297724, 0.23339160839160839, 0.9964973730297724, 0.2576419213973799, 0.4099515631880229, 0.9991107158737217, 0.43960923623445824, 0.9936189608021878, 0.44592198581560283, 0.36391982182628063, 0.4080717488789238]	[0.003502626970227629, 0.7666083916083917, 0.003502626970227629, 0.74235807860262, 0.5900484368119772, 0.0008892841262783113, 0.5603907637655418, 0.006381039197812188, 0.5540780141843972, 0.6360801781737193, 0.5919282511210762]
mPanPan1	mPanPan1_numt82	NUMT_60bp_84%	+::chr12_mat_hsa2a:40660743-40660803	HG002	['+::HG002#1#chr2:85756023-85757082']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt82	NUMT_60bp_84%	+::chr12_mat_hsa2a:40660743-40660803	HG00597	['+::HG00597#1#CM085767.1:85735059-85736118']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt82	NUMT_60bp_84%	+::chr12_mat_hsa2a:40660743-40660803	HG01358	['+::HG01358#1#CM089051.1:85776532-85777591']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt82	NUMT_60bp_84%	+::chr12_mat_hsa2a:40660743-40660803	HG02572	['+::HG02572#1#CM088151.1:85827795-85828854']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt82	NUMT_60bp_84%	+::chr12_mat_hsa2a:40660743-40660803	HG04184	['+::HG04184#1#CM086457.1:85709617-85710676']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt83	NUMT_229bp_81%	+::chr12_mat_hsa2a:41312158-41312387	HG002	['+::HG002#1#chr2:85100177-85101419']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt83	NUMT_229bp_81%	+::chr12_mat_hsa2a:41312158-41312387	HG00597	['+::HG00597#1#CM085767.1:85079435-85080678']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt83	NUMT_229bp_81%	+::chr12_mat_hsa2a:41312158-41312387	HG01358	['+::HG01358#1#CM089051.1:85120791-85122033']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt83	NUMT_229bp_81%	+::chr12_mat_hsa2a:41312158-41312387	HG02572	['+::HG02572#1#CM088151.1:85172102-85173344']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt83	NUMT_229bp_81%	+::chr12_mat_hsa2a:41312158-41312387	HG04184	['+::HG04184#1#CM086457.1:85053546-85054788']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt84	NUMT_131bp_82%,NUMT_133bp_82%	-::chr12_mat_hsa2a:43541287-43541420	HG002	['+::HG002#1#chr2:82850191-82851314']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt84	NUMT_131bp_82%,NUMT_133bp_82%	-::chr12_mat_hsa2a:43541287-43541420	HG00597	['+::HG00597#1#CM085767.1:82829065-82830188']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt84	NUMT_131bp_82%,NUMT_133bp_82%	-::chr12_mat_hsa2a:43541287-43541420	HG01358	['+::HG01358#1#CM089051.1:82872846-82873969']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt84	NUMT_131bp_82%,NUMT_133bp_82%	-::chr12_mat_hsa2a:43541287-43541420	HG02572	['+::HG02572#1#CM088151.1:82917885-82919002']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt84	NUMT_131bp_82%,NUMT_133bp_82%	-::chr12_mat_hsa2a:43541287-43541420	HG04184	['+::HG04184#1#CM086457.1:82798833-82799950']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt85	NUMT_3365bp_71%	-::chr12_mat_hsa2a:43542258-43545623	HG002	['+::HG002#1#chr2:82846278-82850353']	1	[0.9983361064891847]	[0.0016638935108153063]
mPanPan1	mPanPan1_numt85	NUMT_3365bp_71%	-::chr12_mat_hsa2a:43542258-43545623	HG00597	['+::HG00597#1#CM085767.1:82825152-82829227']	1	[0.9983361064891847]	[0.0016638935108153063]
mPanPan1	mPanPan1_numt85	NUMT_3365bp_71%	-::chr12_mat_hsa2a:43542258-43545623	HG01358	['+::HG01358#1#CM089051.1:82868933-82873008']	1	[0.9983361064891847]	[0.0016638935108153063]
mPanPan1	mPanPan1_numt85	NUMT_3365bp_71%	-::chr12_mat_hsa2a:43542258-43545623	HG02572	['+::HG02572#1#CM088151.1:82913972-82918047']	1	[0.9983361064891847]	[0.0016638935108153063]
mPanPan1	mPanPan1_numt85	NUMT_3365bp_71%	-::chr12_mat_hsa2a:43542258-43545623	HG04184	['+::HG04184#1#CM086457.1:82794920-82798995']	1	[0.9983361064891847]	[0.0016638935108153063]
mPanPan1	mPanPan1_numt86	NUMT_1681bp_73%	-::chr12_mat_hsa2a:43545917-43547598	HG002	['+::HG002#1#chr2:82844291-82846676']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt86	NUMT_1681bp_73%	-::chr12_mat_hsa2a:43545917-43547598	HG00597	['+::HG00597#1#CM085767.1:82823165-82825550']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt86	NUMT_1681bp_73%	-::chr12_mat_hsa2a:43545917-43547598	HG01358	['+::HG01358#1#CM089051.1:82866950-82869331']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt86	NUMT_1681bp_73%	-::chr12_mat_hsa2a:43545917-43547598	HG02572	['+::HG02572#1#CM088151.1:82911990-82914370']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt86	NUMT_1681bp_73%	-::chr12_mat_hsa2a:43545917-43547598	HG04184	['+::HG04184#1#CM086457.1:82792938-82795318']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt88	NUMT_105bp_90%	+::chr12_mat_hsa2a:51327047-51327152	HG002	['+::HG002#1#chr2:75095457-75096561']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt88	NUMT_105bp_90%	+::chr12_mat_hsa2a:51327047-51327152	HG00597	['+::HG00597#1#CM085767.1:75075192-75076296']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt88	NUMT_105bp_90%	+::chr12_mat_hsa2a:51327047-51327152	HG01358	['+::HG01358#1#CM089051.1:75117573-75118677']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt88	NUMT_105bp_90%	+::chr12_mat_hsa2a:51327047-51327152	HG02572	['+::HG02572#1#CM088151.1:75169226-75170331']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt88	NUMT_105bp_90%	+::chr12_mat_hsa2a:51327047-51327152	HG04184	['+::HG04184#1#CM086457.1:75045494-75046598']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt89	NUMT_269bp_76%	-::chr12_mat_hsa2a:58147759-58148028	HG002	['+::HG002#1#chr2:68297632-68298900']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt89	NUMT_269bp_76%	-::chr12_mat_hsa2a:58147759-58148028	HG00597	['+::HG00597#1#CM085767.1:68264041-68265309']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt89	NUMT_269bp_76%	-::chr12_mat_hsa2a:58147759-58148028	HG01358	['+::HG01358#1#CM089051.1:68311534-68312802']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt89	NUMT_269bp_76%	-::chr12_mat_hsa2a:58147759-58148028	HG02572	['+::HG02572#1#CM088151.1:68359259-68360527']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt89	NUMT_269bp_76%	-::chr12_mat_hsa2a:58147759-58148028	HG04184	['+::HG04184#1#CM086457.1:68249208-68250476']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt90	NUMT_212bp_77%	+::chr12_mat_hsa2a:62707615-62707827	HG002	['+::HG002#1#chr2:63721923-63723135']	1	[0.9699749791492911]	[0.030025020850708906]
mPanPan1	mPanPan1_numt90	NUMT_212bp_77%	+::chr12_mat_hsa2a:62707615-62707827	HG00597	['+::HG00597#1#CM085767.1:63690144-63691356']	1	[0.9699749791492911]	[0.030025020850708906]
mPanPan1	mPanPan1_numt90	NUMT_212bp_77%	+::chr12_mat_hsa2a:62707615-62707827	HG01358	['+::HG01358#1#CM089051.1:63755605-63756817']	1	[0.9699749791492911]	[0.030025020850708906]
mPanPan1	mPanPan1_numt90	NUMT_212bp_77%	+::chr12_mat_hsa2a:62707615-62707827	HG02572	['+::HG02572#1#CM088151.1:63784642-63785854']	1	[0.9699749791492911]	[0.030025020850708906]
mPanPan1	mPanPan1_numt90	NUMT_212bp_77%	+::chr12_mat_hsa2a:62707615-62707827	HG04184	['+::HG04184#1#CM086457.1:63667464-63668676']	1	[0.9699749791492911]	[0.030025020850708906]
mPanPan1	mPanPan1_numt91	NUMT_169bp_77%	-::chr12_mat_hsa2a:69865122-69865291	HG002	['+::HG002#1#chr2:56493279-56494448']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt91	NUMT_169bp_77%	-::chr12_mat_hsa2a:69865122-69865291	HG00597	['+::HG00597#1#CM085767.1:56458200-56459369']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt91	NUMT_169bp_77%	-::chr12_mat_hsa2a:69865122-69865291	HG01358	['+::HG01358#1#CM089051.1:56522552-56523721']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt91	NUMT_169bp_77%	-::chr12_mat_hsa2a:69865122-69865291	HG02572	['+::HG02572#1#CM088151.1:56545278-56546447']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt91	NUMT_169bp_77%	-::chr12_mat_hsa2a:69865122-69865291	HG04184	['+::HG04184#1#CM086457.1:56433216-56434385']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt92	NUMT_728bp_84%	+::chr12_mat_hsa2a:75766817-75767545	HG002	['+::HG002#1#chr2:50615675-50617395']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt92	NUMT_728bp_84%	+::chr12_mat_hsa2a:75766817-75767545	HG00597	['+::HG00597#1#CM085767.1:50619237-50620957']	1	[0.9970777323202805]	[0.0029222676797194813]
mPanPan1	mPanPan1_numt92	NUMT_728bp_84%	+::chr12_mat_hsa2a:75766817-75767545	HG01358	['+::HG01358#1#CM089051.1:50643890-50645610']	1	[0.9970777323202805]	[0.0029222676797194813]
mPanPan1	mPanPan1_numt92	NUMT_728bp_84%	+::chr12_mat_hsa2a:75766817-75767545	HG02572	['+::HG02572#1#CM088151.1:50678237-50679954']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt92	NUMT_728bp_84%	+::chr12_mat_hsa2a:75766817-75767545	HG04184	['+::HG04184#1#CM086457.1:50653061-50654781']	1	[0.9970777323202805]	[0.0029222676797194813]
mPanPan1	mPanPan1_numt93	NUMT_157bp_90%	-::chr12_mat_hsa2a:85647010-85647167	HG002	['+::HG002#1#chr2:40822814-40823982']	1	[0.9991300565463245]	[0.0008699434536755257]
mPanPan1	mPanPan1_numt93	NUMT_157bp_90%	-::chr12_mat_hsa2a:85647010-85647167	HG00597	['+::HG00597#1#CM085767.1:40813657-40814823']	1	[0.9991292990857641]	[0.0008707009142359112]
mPanPan1	mPanPan1_numt93	NUMT_157bp_90%	-::chr12_mat_hsa2a:85647010-85647167	HG01358	['+::HG01358#1#CM089051.1:40840628-40841795']	1	[0.999129677980853]	[0.0008703220191470518]
mPanPan1	mPanPan1_numt93	NUMT_157bp_90%	-::chr12_mat_hsa2a:85647010-85647167	HG02572	['+::HG02572#1#CM088151.1:40883594-40884763']	1	[0.9991304347826087]	[0.0008695652173913437]
mPanPan1	mPanPan1_numt93	NUMT_157bp_90%	-::chr12_mat_hsa2a:85647010-85647167	HG04184	['+::HG04184#1#CM086457.1:40857317-40858483']	1	[0.9991292990857641]	[0.0008707009142359112]
mPanPan1	mPanPan1_numt94	NUMT_102bp_79%	-::chr12_mat_hsa2a:96919637-96919739	HG002	['+::HG002#1#chr2:29652668-29653771']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt94	NUMT_102bp_79%	-::chr12_mat_hsa2a:96919637-96919739	HG00597	['+::HG00597#1#CM085767.1:29636709-29637812']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt94	NUMT_102bp_79%	-::chr12_mat_hsa2a:96919637-96919739	HG01358	['+::HG01358#1#CM089051.1:29631364-29632467']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt94	NUMT_102bp_79%	-::chr12_mat_hsa2a:96919637-96919739	HG02572	['+::HG02572#1#CM088151.1:29706104-29707207']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt94	NUMT_102bp_79%	-::chr12_mat_hsa2a:96919637-96919739	HG04184	['+::HG04184#1#CM086457.1:29651833-29652937']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt95	NUMT_192bp_83%	-::chr12_mat_hsa2a:104195039-104195231	HG002	['+::HG002#1#chr2:22367764-22368953']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt95	NUMT_192bp_83%	-::chr12_mat_hsa2a:104195039-104195231	HG00597	['+::HG00597#1#CM085767.1:22360454-22361643']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt95	NUMT_192bp_83%	-::chr12_mat_hsa2a:104195039-104195231	HG01358	['+::HG01358#1#CM089051.1:22356245-22357434']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt95	NUMT_192bp_83%	-::chr12_mat_hsa2a:104195039-104195231	HG02572	['+::HG02572#1#CM088151.1:22428246-22429435']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt95	NUMT_192bp_83%	-::chr12_mat_hsa2a:104195039-104195231	HG04184	['+::HG04184#1#CM086457.1:22376071-22377260']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt96	NUMT_53bp_85%	+::chr12_mat_hsa2a:107297887-107297940	HG002	['+::HG002#1#chr2:19283761-19284826']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt96	NUMT_53bp_85%	+::chr12_mat_hsa2a:107297887-107297940	HG00597	['+::HG00597#1#CM085767.1:19276462-19277525']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt96	NUMT_53bp_85%	+::chr12_mat_hsa2a:107297887-107297940	HG01358	['+::HG01358#1#CM089051.1:19272632-19273695']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt96	NUMT_53bp_85%	+::chr12_mat_hsa2a:107297887-107297940	HG04184	['+::HG04184#1#CM086457.1:19292433-19293498']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt97	NUMT_109bp_83%	+::chr12_mat_hsa2a:107298012-107298121	HG002	['+::HG002#1#chr2:19283578-19284700']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt97	NUMT_109bp_83%	+::chr12_mat_hsa2a:107298012-107298121	HG00597	['+::HG00597#1#CM085767.1:19276279-19277399']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt97	NUMT_109bp_83%	+::chr12_mat_hsa2a:107298012-107298121	HG01358	['+::HG01358#1#CM089051.1:19272449-19273569']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt97	NUMT_109bp_83%	+::chr12_mat_hsa2a:107298012-107298121	HG02572	['+::HG02572#1#CM088151.1:19347928-19349051']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt97	NUMT_109bp_83%	+::chr12_mat_hsa2a:107298012-107298121	HG04184	['+::HG04184#1#CM086457.1:19292253-19293372']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt98	NUMT_115bp_80%	-::chr12_mat_hsa2a:110997281-110997396	HG002	['+::HG002#1#chr2:15567870-15569012']	1	[0.9982070820259973]	[0.0017929179740027168]
mPanPan1	mPanPan1_numt98	NUMT_115bp_80%	-::chr12_mat_hsa2a:110997281-110997396	HG00597	['+::HG00597#1#CM085767.1:15558727-15559869']	1	[0.9982070820259973]	[0.0017929179740027168]
mPanPan1	mPanPan1_numt98	NUMT_115bp_80%	-::chr12_mat_hsa2a:110997281-110997396	HG01358	['+::HG01358#1#CM089051.1:15553913-15555055']	1	[0.9982070820259973]	[0.0017929179740027168]
mPanPan1	mPanPan1_numt98	NUMT_115bp_80%	-::chr12_mat_hsa2a:110997281-110997396	HG02572	['+::HG02572#1#CM088151.1:15625810-15626952']	1	[0.9982070820259973]	[0.0017929179740027168]
mPanPan1	mPanPan1_numt98	NUMT_115bp_80%	-::chr12_mat_hsa2a:110997281-110997396	HG04184	['+::HG04184#1#CM086457.1:15582055-15583197']	1	[0.9982070820259973]	[0.0017929179740027168]
mPanPan1	mPanPan1_numt100	NUMT_84bp_78%	+::chr12_mat_hsa2a:115270581-115270665	HG002	['+::HG002#1#chr2:11301547-11302635']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt100	NUMT_84bp_78%	+::chr12_mat_hsa2a:115270581-115270665	HG00597	['+::HG00597#1#CM085767.1:11292031-11293119']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt100	NUMT_84bp_78%	+::chr12_mat_hsa2a:115270581-115270665	HG01358	['+::HG01358#1#CM089051.1:11287572-11288660']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt100	NUMT_84bp_78%	+::chr12_mat_hsa2a:115270581-115270665	HG02572	['+::HG02572#1#CM088151.1:11357925-11359013']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt100	NUMT_84bp_78%	+::chr12_mat_hsa2a:115270581-115270665	HG04184	['+::HG04184#1#CM086457.1:11316833-11317921']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt101	NUMT_158bp_74%	-::chr12_mat_hsa2a:116780084-116780242	HG002	['+::HG002#1#chr2:9787599-9788756']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt101	NUMT_158bp_74%	-::chr12_mat_hsa2a:116780084-116780242	HG00597	['+::HG00597#1#CM085767.1:9776912-9778070']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt101	NUMT_158bp_74%	-::chr12_mat_hsa2a:116780084-116780242	HG01358	['+::HG01358#1#CM089051.1:9770748-9771905']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt101	NUMT_158bp_74%	-::chr12_mat_hsa2a:116780084-116780242	HG02572	['+::HG02572#1#CM088151.1:9844280-9845437']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt101	NUMT_158bp_74%	-::chr12_mat_hsa2a:116780084-116780242	HG04184	['+::HG04184#1#CM086457.1:9797002-9798159']	1	[1.0]	[0.0]
mPanPan1	mPanPan1_numt103	NUMT_81bp_83%	+::chr13_mat_hsa2b:16490043-16490124	HG002	['+::HG002#1#chr2:114125533-114126615']	1	[0.10248011230697239]	[0.8975198876930276]
mPanPan1	mPanPan1_numt103	NUMT_81bp_83%	+::chr13_mat_hsa2b:16490043-16490124	HG00597	['+::HG00597#1#CM085767.1:114764254-114765336']	1	[0.10248011230697239]	[0.8975198876930276]
mPanPan1	mPanPan1_numt103	NUMT_81bp_83%	+::chr13_mat_hsa2b:16490043-16490124	HG01358	['+::HG01358#1#CM089051.1:114470878-114471960']	1	[0.10248011230697239]	[0.8975198876930276]
mPanPan1	mPanPan1_numt103	NUMT_81bp_83%	+::chr13_mat_hsa2b:16490043-16490124	HG02572	['+::HG02572#1#CM088151.1:114328856-114329937']	1	[0.09176029962546817]	[0.9082397003745318]
mPanPan1	mPanPan1_numt103	NUMT_81bp_83%	+::chr13_mat_hsa2b:16490043-16490124	HG04184	['+::HG04184#1#CM086457.1:111232891-111233972']	1	[0.09176029962546817]	[0.9082397003745318]
mPanPan1	mPanPan1_numt104	NUMT_1213bp_69%	+::chr13_mat_hsa2b:18767614-18768827	HG002	['+::HG002#1#chr2:116386838-116389055']	1	[0.15940054495912806]	[0.840599455040872]
mPanPan1	mPanPan1_numt104	NUMT_1213bp_69%	+::chr13_mat_hsa2b:18767614-18768827	HG00597	['+::HG00597#1#CM085767.1:117030589-117032806']	1	[0.15849227974568575]	[0.8415077202543142]
mPanPan1	mPanPan1_numt104	NUMT_1213bp_69%	+::chr13_mat_hsa2b:18767614-18768827	HG01358	['+::HG01358#1#CM089051.1:116737540-116739757']	1	[0.15849227974568575]	[0.8415077202543142]
mPanPan1	mPanPan1_numt104	NUMT_1213bp_69%	+::chr13_mat_hsa2b:18767614-18768827	HG02572	['+::HG02572#1#CM088151.1:116595783-116598000']	1	[0.16076294277929154]	[0.8392370572207084]
mPanPan1	mPanPan1_numt104	NUMT_1213bp_69%	+::chr13_mat_hsa2b:18767614-18768827	HG04184	['+::HG04184#1#CM086457.1:113502445-113504662']	1	[0.16076294277929154]	[0.8392370572207084]
mPanPan1	mPanPan1_numt105	NUMT_228bp_78%	+::chr13_mat_hsa2b:19050319-19050547	HG002	['+::HG002#1#chr2:116656011-116657261']	1	[0.2969004893964111]	[0.7030995106035889]
mPanPan1	mPanPan1_numt105	NUMT_228bp_78%	+::chr13_mat_hsa2b:19050319-19050547	HG00597	['+::HG00597#1#CM085767.1:117299763-117301013']	1	[0.2969004893964111]	[0.7030995106035889]
mPanPan1	mPanPan1_numt105	NUMT_228bp_78%	+::chr13_mat_hsa2b:19050319-19050547	HG01358	['+::HG01358#1#CM089051.1:117006639-117007889']	1	[0.2969004893964111]	[0.7030995106035889]
mPanPan1	mPanPan1_numt105	NUMT_228bp_78%	+::chr13_mat_hsa2b:19050319-19050547	HG02572	['+::HG02572#1#CM088151.1:116868007-116869257']	1	[0.2969004893964111]	[0.7030995106035889]
mPanPan1	mPanPan1_numt105	NUMT_228bp_78%	+::chr13_mat_hsa2b:19050319-19050547	HG04184	['+::HG04184#1#CM086457.1:113771568-113772818']	1	[0.2969004893964111]	[0.7030995106035889]
mPanPan1	mPanPan1_numt106	NUMT_5813bp_77%	+::chr13_mat_hsa2b:19051319-19057132	HG002	['+::HG002#1#chr2:116657034-116663844']	1	[0.23630212546885343]	[0.7636978745311466]
mPanPan1	mPanPan1_numt106	NUMT_5813bp_77%	+::chr13_mat_hsa2b:19051319-19057132	HG00597	['+::HG00597#1#CM085767.1:117300786-117307600']	1	[0.23402690978604515]	[0.7659730902139549]
mPanPan1	mPanPan1_numt106	NUMT_5813bp_77%	+::chr13_mat_hsa2b:19051319-19057132	HG01358	['+::HG01358#1#CM089051.1:117007662-117014472']	1	[0.23630212546885343]	[0.7636978745311466]
mPanPan1	mPanPan1_numt106	NUMT_5813bp_77%	+::chr13_mat_hsa2b:19051319-19057132	HG02572	['+::HG02572#1#CM088151.1:116869030-116875840']	1	[0.23630212546885343]	[0.7636978745311466]
mPanPan1	mPanPan1_numt106	NUMT_5813bp_77%	+::chr13_mat_hsa2b:19051319-19057132	HG04184	['+::HG04184#1#CM086457.1:113772591-113779405']	1	[0.23505624586427468]	[0.7649437541357254]
mPanPan1	mPanPan1_numt107	NUMT_1435bp_74%,NUMT_652bp_73%,NUMT_779bp_76%	+::chr13_mat_hsa2b:22212668-22214103	HG002	['+::HG002#1#chr2:119848963-119851394']	1	[0.20371900826446282]	[0.7962809917355371]
mPanPan1	mPanPan1_numt107	NUMT_1435bp_74%,NUMT_652bp_73%,NUMT_779bp_76%	+::chr13_mat_hsa2b:22212668-22214103	HG00597	['+::HG00597#1#CM085767.1:120486647-120489077']	1	[0.19859475098160778]	[0.8014052490183923]
mPanPan1	mPanPan1_numt107	NUMT_1435bp_74%,NUMT_652bp_73%,NUMT_779bp_76%	+::chr13_mat_hsa2b:22212668-22214103	HG01358	['+::HG01358#1#CM089051.1:120199799-120202229']	1	[0.19859475098160778]	[0.8014052490183923]
mPanPan1	mPanPan1_numt107	NUMT_1435bp_74%,NUMT_652bp_73%,NUMT_779bp_76%	+::chr13_mat_hsa2b:22212668-22214103	HG02572	['+::HG02572#1#CM088151.1:120060290-120062720']	1	[0.18867534614589793]	[0.8113246538541021]
mPanPan1	mPanPan1_numt107	NUMT_1435bp_74%,NUMT_652bp_73%,NUMT_779bp_76%	+::chr13_mat_hsa2b:22212668-22214103	HG04184	['+::HG04184#1#CM086457.1:116956957-116959388']	1	[0.20371900826446282]	[0.7962809917355371]
mPanPan1	mPanPan1_numt108	NUMT_2935bp_75%	+::chr13_mat_hsa2b:22214484-22217419	HG002	['+::HG002#1#chr2:119850781-119854719']	1	[0.1958710335159934]	[0.8041289664840066]
mPanPan1	mPanPan1_numt108	NUMT_2935bp_75%	+::chr13_mat_hsa2b:22214484-22217419	HG00597	['+::HG00597#1#CM085767.1:120488464-120492402']	1	[0.19892952720785012]	[0.8010704727921498]
mPanPan1	mPanPan1_numt108	NUMT_2935bp_75%	+::chr13_mat_hsa2b:22214484-22217419	HG01358	['+::HG01358#1#CM089051.1:120201616-120205554']	1	[0.19892952720785012]	[0.8010704727921498]
mPanPan1	mPanPan1_numt108	NUMT_2935bp_75%	+::chr13_mat_hsa2b:22214484-22217419	HG02572	['+::HG02572#1#CM088151.1:120062107-120066044']	1	[0.20137649757838388]	[0.7986235024216162]
mPanPan1	mPanPan1_numt108	NUMT_2935bp_75%	+::chr13_mat_hsa2b:22214484-22217419	HG04184	['+::HG04184#1#CM086457.1:116958775-116962713']	1	[0.1958710335159934]	[0.8041289664840066]
mPanPan1	mPanPan1_numt109	NUMT_448bp_75%	+::chr13_mat_hsa2b:22217715-22218163	HG002	['+::HG002#1#chr2:119854006-119855466']	1	[0.23247744621790423]	[0.7675225537820958]
mPanPan1	mPanPan1_numt109	NUMT_448bp_75%	+::chr13_mat_hsa2b:22217715-22218163	HG00597	['+::HG00597#1#CM085767.1:120491689-120493149']	1	[0.24219292158223457]	[0.7578070784177654]
mPanPan1	mPanPan1_numt109	NUMT_448bp_75%	+::chr13_mat_hsa2b:22217715-22218163	HG01358	['+::HG01358#1#CM089051.1:120204841-120206301']	1	[0.24219292158223457]	[0.7578070784177654]
mPanPan1	mPanPan1_numt109	NUMT_448bp_75%	+::chr13_mat_hsa2b:22217715-22218163	HG02572	['+::HG02572#1#CM088151.1:120065332-120066791']	1	[0.24678930926761541]	[0.7532106907323846]
